2014-08-07 15:34:46,701 [ModalContext] WARN  o.e.m.i.discovery.MavenDiscovery - CatalogItem org.eclipse.m2e.discovery.lifecyclemapping.m2e-egit does not contain lifecycle mapping metadata
2014-08-07 15:35:20,354 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.rssmanager.common:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/rss-manager/org.wso2.carbon.rssmanager.common/pom.xml.
2014-08-07 15:35:20,470 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.rssmanager.core:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/rss-manager/org.wso2.carbon.rssmanager.core/pom.xml.
2014-08-07 15:35:20,815 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.eclipse.equinox:org.eclipse.equinox.http.servlet:jar:1.0.200.v20090520-1800 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2014-08-07 15:35:21,105 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.rssmanager.ui:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/rss-manager/org.wso2.carbon.rssmanager.ui/pom.xml.
2014-08-07 15:35:21,225 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.rssmanager.data.mgt:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/rss-manager/org.wso2.carbon.rssmanager.data.mgt/pom.xml.
2014-08-07 15:35:22,217 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: org.wso2.carbon:cassandra:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/pom.xml.
2014-08-07 15:35:22,238 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.common:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.common/pom.xml.
2014-08-07 15:35:22,263 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.server:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.server/pom.xml.
2014-08-07 15:35:22,406 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.dataaccess:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.dataaccess/pom.xml.
2014-08-07 15:35:22,850 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.mgt:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.mgt/pom.xml.
2014-08-07 15:35:22,987 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.mgt.ui:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.mgt.ui/pom.xml.
2014-08-07 15:35:23,189 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.examples:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.examples/pom.xml.
2014-08-07 15:35:23,312 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.sharedkey:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.sharedkey/pom.xml.
2014-08-07 15:35:23,430 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.cluster:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.cluster/pom.xml.
2014-08-07 15:35:23,554 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.cluster.mgt:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.cluster.mgt/pom.xml.
2014-08-07 15:35:24,252 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.cluster.mgt.ui:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.cluster.mgt.ui/pom.xml.
2014-08-07 15:35:24,383 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.cluster.proxy:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.cluster.proxy/pom.xml.
2014-08-07 15:35:24,434 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.datareader:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.datareader/pom.xml.
2014-08-07 15:35:31,874 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /org.wso2.carbon.cassandra.dataaccess/src/main/java
2014-08-07 15:35:31,894 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /org.wso2.carbon.cassandra.dataaccess/src/test/java
2014-08-07 15:35:31,895 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /org.wso2.carbon.cassandra.dataaccess/src/test/resources
2014-08-07 15:35:32,273 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: org.wso2.carbon:cassandra:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/pom.xml.
2014-08-07 15:35:32,323 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.cluster.proxy:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.cluster.proxy/pom.xml.
2014-08-07 15:35:32,909 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.datareader:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.datareader/pom.xml.
2014-08-07 15:35:33,204 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.cluster.mgt:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.cluster.mgt/pom.xml.
2014-08-07 15:35:33,810 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.mgt:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.mgt/pom.xml.
2014-08-07 15:35:34,017 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.cluster.mgt.ui:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.cluster.mgt.ui/pom.xml.
2014-08-07 15:35:34,166 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.server:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.server/pom.xml.
2014-08-07 15:35:34,293 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.common:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.common/pom.xml.
2014-08-07 15:35:36,461 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.cluster:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.cluster/pom.xml.
